Order ID,Customer Name,Order Date,Product Category,Quantity,Price,Total Amount,Country
ORD12312,Customer_2312,2023-04-07 08:00:00,Electronics,4,463.39,1853.56,Canada
ORD12470,Customer_2470,2023-04-13 22:00:00,Electronics,3,148.94,446.82,United States
ORD10448,Customer_448,2023-01-19 16:00:00,Electronics,8,79.58,636.64,France
ORD11469,Customer_1469,2023-03-03 05:00:00,Books,1,291.23,291.23,Germany
ORD10716,Customer_716,2023-01-30 20:00:00,Clothing,4,221.12,1254.8823322932917,United States
ORD10990,Customer_990,2023-02-11 06:00:01,Clothing,9,144.25,1298.25,United States
ORD12356,Customer_2356,2023-04-09 04:00:00,Home,9,463.54,4171.860000000001,Canada
ORD12048,Customer_2048,2023-03-27 08:00:00,Books,5,338.72,1693.6,U.K.
ORD11901,Customer_1901,2023-03-21 05:00:00,Sports,1,420.21,420.21,Canada
ORD11168,Customer_1168,2023-02-18 16:00:00,Clothing,9,437.53,3937.77,United Kingdom
ORD10082,Customer_82,2023-01-04 10:00:00,Sports,7,108.38,758.66,United Kingdom
ORD12181,Customer_2181,2023-04-01 21:00:00,Electronics,5,480.51,2402.55,Canada
ORD11460,Customer_1460,2023-03-02 20:00:00,Clothing,6,246.95,1481.6999999999998,United States
ORD11893,Customer_1893,2023-03-20 21:00:00,Clothing,8,251.84,2014.72,Canada
ORD11668,Customer_1668,2023-03-11 12:00:00,Books,4,301.13,1204.52,France
ORD12000,Customer_2000,2023-03-25 08:00:00,Home,2,406.59,813.18,United Kingdom
ORD10475,Customer_475,2023-01-20 19:00:00,Sports,9,213.77,1923.93,Canada
ORD10517,Customer_517,2023-01-22 13:00:00,Sports,2,358.39,716.78,United States
ORD10404,Customer_404,2023-01-17 20:00:00,Home,8,36.35,290.8,Canada
ORD10384,Customer_384,2023-01-17 00:00:00,Sports,6,80.15,480.9,France
ORD12189,Customer_2189,2023-04-02 05:00:00,Sports,6,110.56,1254.8823322932917,Canada
ORD11633,Customer_1633,2023-03-10 01:00:00,Clothing,3,19.36,58.08,Germany
ORD11247,Customer_1247,2023-02-21 23:00:01,Clothing,1,325.8,325.8,United States
ORD10688,Customer_688,2023-01-29 16:00:00,Electronics,7,148.36,1038.52,United States
ORD11240,Customer_1240,2023-02-21 16:00:00,Electronics,6,361.14,2166.84,Canada
ORD10062,Customer_62,2023-01-03 14:00:00,Sports,1,30.56,30.56,Canada
ORD10852,Customer_852,2023-02-05 12:00:00,Home,6,175.26,1051.56,U.K.
ORD12481,Customer_2481,2023-04-14 09:00:00,Sports,4,209.14,836.56,United States
ORD11262,Customer_1262,2023-02-22 14:00:00,Clothing,9,427.38,3846.42,Canada
ORD10223,Customer_223,2023-01-10 07:00:00,Home,3,310.02,930.06,France
ORD10373,Customer_373,2023-01-16 13:00:00,Books,1,163.5,163.5,United Kingdom
ORD11824,Customer_1824,2023-03-18 00:00:00,Electronics,1,294.85,294.85,Canada
ORD12284,Customer_2284,2023-04-06 04:00:00,Sports,3,284.21,852.6299999999999,France
ORD10193,Customer_193,2023-01-09 01:00:01,Clothing,6,212.7,1276.1999999999998,Germany
ORD12341,Customer_2341,2023-04-08 13:00:00,Electronics,2,341.47,682.94,Germany
ORD12417,Customer_2417,2023-04-11 17:00:00,Home,2,342.06,684.12,United States
ORD10009,Customer_9,2023-01-01 09:00:00,Sports,7,175.28,1254.8823322932917,France
ORD11944,Customer_1944,2023-03-23 00:00:00,Clothing,3,110.31,330.93,U.K.
ORD11838,Customer_1838,2023-03-18 14:00:00,Books,3,298.07,894.21,Canada
ORD10708,Customer_708,2023-01-30 12:00:00,Electronics,4,348.79,1395.16,United States
ORD10255,Customer_255,2023-01-11 15:00:00,Books,8,469.95,3759.6,Canada
ORD11617,Customer_1617,2023-03-09 09:00:00,Electronics,7,456.01,3192.07,United Kingdom
ORD10389,Customer_389,2023-01-17 05:00:00,Clothing,1,452.59,452.59,Canada
ORD11581,Customer_1581,2023-03-07 21:00:00,Sports,6,109.84,659.04,United States
ORD10924,Customer_924,2023-02-08 12:00:00,Books,6,104.06,624.36,United Kingdom
ORD12036,Customer_2036,2023-03-26 20:00:00,Home,6,495.47,2972.82,France
ORD12161,Customer_2161,2023-04-01 01:00:00,Sports,5,447.11,2235.55,Germany
ORD11224,Customer_1224,2023-02-21 00:00:00,Books,4,117.84,471.36,Canada
ORD11946,Customer_1946,2023-03-23 02:00:00,Books,1,328.28,1254.8823322932917,Germany
ORD10739,Customer_739,2023-01-31 19:00:00,Sports,5,302.25,1511.25,U.K.
ORD10040,Customer_40,2023-01-02 16:00:00,Home,5,10.09,50.45,U.K.
ORD10868,Customer_868,2023-02-06 04:00:00,Clothing,1,207.13,207.13,U.K.
ORD10539,Customer_539,2023-01-23 11:00:00,Home,6,285.59,1713.54,France
ORD12261,Customer_2261,2023-04-05 05:00:00,Home,7,485.51,3398.57,France
ORD11371,Customer_1371,2023-02-27 03:00:00,Sports,2,457.8,915.6,France
ORD11145,Customer_1145,2023-02-17 17:00:00,Home,5,427.4,2137.0,Germany
ORD11031,Customer_1031,2023-02-12 23:00:00,Clothing,7,433.18,3032.26,United States
ORD10372,Customer_372,2023-01-16 12:00:00,Clothing,8,111.22,889.76,France
ORD10667,Customer_667,2023-01-28 19:00:00,Electronics,3,292.14,876.42,France
ORD10357,Customer_357,2023-01-15 21:00:00,Sports,6,51.03,1254.8823322932917,United Kingdom
ORD10967,Customer_967,2023-02-10 07:00:00,Sports,6,317.97,1907.82,Germany
ORD11353,Customer_1353,2023-02-26 09:00:00,Electronics,6,274.2,1645.1999999999998,Germany
ORD11035,Customer_1035,2023-02-13 03:00:00,Electronics,5,24.9,124.5,Germany
ORD10470,Customer_470,2023-01-20 14:00:00,Clothing,5,94.08,470.4,France
ORD11396,Customer_1396,2023-02-28 04:00:00,Clothing,4,339.11,1356.44,United States
ORD12362,Customer_2362,2023-04-09 10:00:00,Sports,2,224.45,448.9,Germany
ORD11549,Customer_1549,2023-03-06 13:00:00,Sports,9,181.27,1631.43,United Kingdom
ORD11256,Customer_1256,2023-02-22 08:00:00,Home,6,227.65,1365.9,France
ORD12094,Customer_2094,2023-03-29 06:00:00,Clothing,6,285.35,1712.1,France
ORD11555,Customer_1555,2023-03-06 19:00:00,Sports,5,56.82,284.1,Canada
ORD12333,Customer_2333,2023-04-08 05:00:00,Clothing,4,149.75,599.0,France
ORD11250,Customer_1250,2023-02-22 02:00:00,Home,3,321.46,1254.8823322932917,United States
ORD11699,Customer_1699,2023-03-12 19:00:00,Home,7,160.16,1121.12,United Kingdom
ORD11252,Customer_1252,2023-02-22 04:00:00,Clothing,9,391.08,3519.72,Canada
ORD10849,Customer_849,2023-02-05 09:00:01,Books,8,40.92,327.36,United Kingdom
ORD10079,Customer_79,2023-01-04 07:00:00,Home,8,166.37,1330.96,United Kingdom
ORD11172,Customer_1172,2023-02-18 20:00:00,Sports,3,333.4,1000.2,United Kingdom
ORD10814,Customer_814,2023-02-03 22:00:00,Clothing,1,450.19,450.19,Canada
ORD11852,Customer_1852,2023-03-19 04:00:00,Electronics,5,113.13,565.65,Germany
ORD12367,Customer_2367,2023-04-09 15:00:00,Home,2,184.56,369.12,United States
ORD12105,Customer_2105,2023-03-29 17:00:00,Books,2,344.47,688.94,United Kingdom
ORD10133,Customer_133,2023-01-06 13:00:00,Sports,9,213.41,1920.69,U.K.
ORD11140,Customer_1140,2023-02-17 12:00:00,Sports,9,60.84,547.5600000000001,United States
ORD10933,Customer_933,2023-02-08 21:00:00,Books,6,316.48,1898.88,U.K.
ORD10928,Customer_928,2023-02-08 16:00:00,Electronics,6,424.04,1254.8823322932917,United Kingdom
ORD10823,Customer_823,2023-02-04 07:00:00,Books,5,131.92,659.5999999999999,United States
ORD11531,Customer_1531,2023-03-05 19:00:00,Home,6,429.98,2579.88,Germany
ORD11214,Customer_1214,2023-02-20 14:00:00,Electronics,1,203.75,203.75,U.K.
ORD10504,Customer_504,2023-01-22 00:00:00,Books,8,261.36,2090.88,France
ORD11080,Customer_1080,2023-02-15 00:00:01,Electronics,6,308.66,1851.96,France
ORD11996,Customer_1996,2023-03-25 04:00:00,Sports,1,17.5,17.5,Germany
ORD11958,Customer_1958,2023-03-23 14:00:00,Home,6,258.8,1552.8000000000002,U.K.
ORD11384,Customer_1384,2023-02-27 16:00:00,Sports,2,360.71,721.42,United Kingdom
ORD10894,Customer_894,2023-02-07 06:00:00,Electronics,9,152.12,1369.08,U.K.
ORD10828,Customer_828,2023-02-04 12:00:00,Clothing,6,408.44,2450.64,France
ORD11863,Customer_1863,2023-03-19 15:00:01,Sports,3,145.21,435.63,Canada
ORD11683,Customer_1683,2023-03-12 03:00:00,Books,6,234.77,1408.62,Canada
ORD12318,Customer_2318,2023-04-07 14:00:00,Home,5,485.57,2427.85,United States
ORD12302,Customer_2302,2023-04-06 22:00:00,Electronics,9,454.8,4093.2,Germany
ORD12263,Customer_2263,2023-04-05 07:00:00,Home,4,141.57,566.28,Canada
ORD10652,Customer_652,2023-01-28 04:00:00,Books,8,286.55,2292.4,United States
ORD10172,Customer_172,2023-01-08 04:00:00,Clothing,7,298.72,2091.04,Germany
ORD10038,Customer_38,2023-01-02 14:00:00,Electronics,2,231.52,463.04,France
ORD10152,Customer_152,2023-01-07 08:00:01,Electronics,3,476.68,1430.04,United States
ORD10713,Customer_713,2023-01-30 17:00:00,Books,5,459.44,2297.2,France
ORD10090,Customer_90,2023-01-04 18:00:00,Books,1,168.32,168.32,United Kingdom
ORD11205,Customer_1205,2023-02-20 05:00:00,Sports,5,208.5,1042.5,Germany
ORD12329,Customer_2329,2023-04-08 01:00:00,Electronics,5,247.02,1235.1,Germany
ORD11827,Customer_1827,2023-03-18 03:00:00,Clothing,3,242.53,727.59,Canada
ORD11155,Customer_1155,2023-02-18 03:00:00,Books,2,175.61,351.22,United States
ORD11324,Customer_1324,2023-02-25 04:00:00,Clothing,7,314.54,2201.78,United States
ORD10216,Customer_216,2023-01-10 00:00:00,Home,1,169.21,169.21,U.K.
ORD10510,Customer_510,2023-01-22 06:00:00,Books,5,364.16,1820.8,Canada
ORD11680,Customer_1680,2023-03-12 00:00:00,Sports,9,233.69,2103.21,United Kingdom
ORD10499,Customer_499,2023-01-21 19:00:00,Electronics,6,289.67,1738.02,Canada
ORD12232,Customer_2232,2023-04-04 00:00:00,Sports,9,304.3,2738.7000000000003,United States
ORD11856,Customer_1856,2023-03-19 08:00:00,Electronics,5,50.19,250.95,United Kingdom
ORD11388,Customer_1388,2023-02-27 20:00:00,Books,6,435.98,2615.88,France
ORD11519,Customer_1519,2023-03-05 07:00:00,Sports,2,78.89,157.78,France
ORD12452,Customer_2452,2023-04-13 04:00:00,Sports,1,289.95,289.95,United Kingdom
ORD12076,Customer_2076,2023-03-28 12:00:00,Electronics,1,192.15,192.15,United States
ORD11540,Customer_1540,2023-03-06 04:00:00,Clothing,4,470.84,1883.36,U.K.
ORD11217,Customer_1217,2023-02-20 17:00:00,Clothing,3,214.52,1254.8823322932917,Canada
ORD11416,Customer_1416,2023-03-01 00:00:00,Electronics,1,267.47,267.47,United Kingdom
ORD12268,Customer_2268,2023-04-05 12:00:00,Electronics,6,42.24,253.44,Germany
ORD11676,Customer_1676,2023-03-11 20:00:00,Home,7,248.55,1739.85,Germany
ORD11197,Customer_1197,2023-02-19 21:00:00,Sports,3,358.47,1075.41,Canada
ORD11542,Customer_1542,2023-03-06 06:00:00,Books,1,127.27,127.27,Germany
ORD10953,Customer_953,2023-02-09 17:00:00,Sports,5,157.89,789.4499999999999,U.K.
ORD10750,Customer_750,2023-02-01 06:00:00,Home,3,272.46,1254.8823322932917,Canada
ORD10234,Customer_234,2023-01-10 18:00:00,Electronics,3,446.17,1338.51,France
ORD10732,Customer_732,2023-01-31 12:00:00,Home,1,295.88,295.88,United States
ORD12311,Customer_2311,2023-04-07 07:00:01,Electronics,3,118.01,354.03000000000003,United States
ORD11156,Customer_1156,2023-02-18 04:00:00,Electronics,1,355.69,355.69,Germany
ORD10676,Customer_676,2023-01-29 04:00:01,Sports,6,123.48,740.88,Germany
ORD11209,Customer_1209,2023-02-20 09:00:00,Sports,5,253.06,1265.3,United States
ORD11065,Customer_1065,2023-02-14 09:00:00,Home,8,265.56,2124.48,Germany
ORD12156,Customer_2156,2023-03-31 20:00:00,Sports,5,36.31,181.55,Germany
ORD11062,Customer_1062,2023-02-14 06:00:00,Home,1,134.83,134.83,Canada
ORD11167,Customer_1167,2023-02-18 15:00:00,Sports,6,330.63,1983.78,Germany
ORD11492,Customer_1492,2023-03-04 04:00:00,Electronics,9,265.23,2387.07,Canada
ORD12227,Customer_2227,2023-04-03 19:00:00,Electronics,3,305.92,917.76,United States
ORD10884,Customer_884,2023-02-06 20:00:00,Electronics,7,123.37,863.59,United Kingdom
ORD10143,Customer_143,2023-01-06 23:00:00,Home,5,193.17,965.85,United Kingdom
ORD11683,Customer_1683,2023-03-12 03:00:01,Books,7,234.77,1643.39,Canada
ORD10850,Customer_850,2023-02-05 10:00:00,Books,2,169.06,338.12,Germany
ORD10717,Customer_717,2023-01-30 21:00:00,Clothing,7,162.97,1140.79,Canada
ORD12413,Customer_2413,2023-04-11 13:00:01,Books,8,233.64,1869.12,France
ORD10264,Customer_264,2023-01-12 00:00:00,Home,9,134.72,1254.8823322932917,Canada
ORD10075,Customer_75,2023-01-04 03:00:00,Clothing,6,436.27,2617.62,U.K.
ORD10395,Customer_395,2023-01-17 11:00:00,Sports,7,277.5,1254.8823322932917,United Kingdom
ORD12292,Customer_2292,2023-04-06 12:00:00,Books,4,428.79,1715.16,United Kingdom
ORD12224,Customer_2224,2023-04-03 16:00:00,Home,2,314.96,629.92,Germany
ORD11211,Customer_1211,2023-02-20 11:00:01,Books,6,251.13,1506.78,France
ORD10396,Customer_396,2023-01-17 12:00:00,Sports,7,463.84,3246.88,United Kingdom
ORD11365,Customer_1365,2023-02-26 21:00:00,Clothing,6,394.29,2365.74,Canada
ORD12251,Customer_2251,2023-04-04 19:00:00,Electronics,7,278.06,1946.42,United States
ORD11903,Customer_1903,2023-03-21 07:00:00,Electronics,4,305.39,1221.56,France
ORD10595,Customer_595,2023-01-25 19:00:00,Sports,4,403.46,1613.84,Germany
ORD12109,Customer_2109,2023-03-29 21:00:00,Home,6,199.32,1195.92,United Kingdom
ORD11296,Customer_1296,2023-02-24 00:00:00,Electronics,7,224.94,1574.58,Germany
ORD11821,Customer_1821,2023-03-17 21:00:00,Home,9,67.32,605.8799999999999,France
ORD10872,Customer_872,2023-02-06 08:00:00,Electronics,8,278.28,2226.24,Germany
ORD11548,Customer_1548,2023-03-06 12:00:00,Sports,8,89.65,717.2,Canada
ORD10036,Customer_36,2023-01-02 12:00:00,Books,8,471.11,3768.88,U.K.
ORD12275,Customer_2275,2023-04-05 19:00:00,Sports,2,81.16,162.32,Germany
ORD12143,Customer_2143,2023-03-31 07:00:00,Electronics,9,402.39,3621.51,U.K.
ORD12473,Customer_2473,2023-04-14 01:00:00,Books,6,362.59,2175.54,United States
ORD10977,Customer_977,2023-02-10 17:00:00,Clothing,8,109.71,877.68,Germany
ORD11571,Customer_1571,2023-03-07 11:00:00,Electronics,9,51.14,460.26,United States
ORD11122,Customer_1122,2023-02-16 18:00:00,Sports,1,471.76,471.76,Germany
ORD12239,Customer_2239,2023-04-04 07:00:00,Books,7,442.76,3099.32,Canada
ORD11892,Customer_1892,2023-03-20 20:00:00,Clothing,1,458.2,458.2,United States
ORD10675,Customer_675,2023-01-29 03:00:00,Sports,2,276.55,1254.8823322932917,France
ORD10728,Customer_728,2023-01-31 08:00:00,Books,1,228.52,228.52,Canada
ORD10412,Customer_412,2023-01-18 04:00:00,Sports,7,228.25,1254.8823322932917,U.K.
ORD11516,Customer_1516,2023-03-05 04:00:00,Books,8,94.38,1254.8823322932917,Canada
ORD11649,Customer_1649,2023-03-10 17:00:00,Home,9,225.69,2031.21,U.K.
ORD10825,Customer_825,2023-02-04 09:00:00,Sports,6,147.02,882.1200000000001,United States
ORD10616,Customer_616,2023-01-26 16:00:00,Home,1,475.9,475.9,Germany
ORD10114,Customer_114,2023-01-05 18:00:00,Electronics,8,102.75,822.0,Canada
ORD10417,Customer_417,2023-01-18 09:00:00,Clothing,2,436.91,873.82,United States
ORD11625,Customer_1625,2023-03-09 17:00:00,Electronics,6,94.65,567.9000000000001,Germany
ORD11169,Customer_1169,2023-02-18 17:00:01,Sports,2,129.63,259.26,United States
ORD10089,Customer_89,2023-01-04 17:00:00,Books,2,342.46,684.92,Germany
ORD12082,Customer_2082,2023-03-28 18:00:00,Sports,6,287.15,1722.9,United Kingdom
ORD10753,Customer_753,2023-02-01 09:00:00,Books,8,336.7,2693.6,France
ORD11630,Customer_1630,2023-03-09 22:00:00,Clothing,3,361.51,1084.53,France
ORD10011,Customer_11,2023-01-01 11:00:00,Books,3,269.56,808.6800000000001,Germany
ORD10284,Customer_284,2023-01-12 20:00:00,Electronics,6,54.74,328.44,Germany
ORD11066,Customer_1066,2023-02-14 10:00:00,Home,4,71.08,284.32,Germany
ORD11191,Customer_1191,2023-02-19 15:00:00,Electronics,7,62.14,434.98,France
ORD11440,Customer_1440,2023-03-02 00:00:00,Sports,7,305.11,2135.77,Germany
ORD11534,Customer_1534,2023-03-05 22:00:01,Sports,3,249.73,749.1899999999999,Germany
ORD11304,Customer_1304,2023-02-24 08:00:01,Books,6,51.78,310.68,United Kingdom
ORD12442,Customer_2442,2023-04-12 18:00:00,Clothing,1,159.82,159.82,United States
ORD11568,Customer_1568,2023-03-07 08:00:00,Home,6,212.72,1276.32,France
ORD12321,Customer_2321,2023-04-07 17:00:00,Sports,7,264.32,1850.24,United States
ORD11687,Customer_1687,2023-03-12 07:00:00,Books,7,239.47,1676.29,United Kingdom
ORD10851,Customer_851,2023-02-05 11:00:00,Sports,5,339.65,1698.25,United Kingdom
ORD12207,Customer_2207,2023-04-02 23:00:00,Books,9,98.63,887.67,France
ORD10895,Customer_895,2023-02-07 07:00:00,Sports,3,108.72,326.16,Canada
ORD10496,Customer_496,2023-01-21 16:00:00,Books,3,137.21,1254.8823322932917,U.K.
ORD11782,Customer_1782,2023-03-16 06:00:00,Books,5,51.06,255.3,France
ORD10335,Customer_335,2023-01-14 23:00:00,Clothing,5,409.88,2049.4,Germany
ORD10515,Customer_515,2023-01-22 11:00:00,Books,6,45.77,274.62,France
ORD11348,Customer_1348,2023-02-26 04:00:00,Electronics,8,20.61,164.88,Germany
ORD11015,Customer_1015,2023-02-12 07:00:00,Electronics,9,400.72,3606.480000000001,United Kingdom
ORD11165,Customer_1165,2023-02-18 13:00:01,Clothing,9,49.01,441.09,France
ORD11781,Customer_1781,2023-03-16 05:00:00,Home,7,307.81,2154.67,United Kingdom
ORD11785,Customer_1785,2023-03-16 09:00:00,Clothing,8,296.62,2372.96,Germany
ORD12070,Customer_2070,2023-03-28 06:00:00,Sports,1,361.76,361.76,United Kingdom
ORD10356,Customer_356,2023-01-15 20:00:00,Home,6,403.84,2423.04,United States
ORD11145,Customer_1145,2023-02-17 17:00:01,Home,6,427.4,2564.4,Germany
ORD11312,Customer_1312,2023-02-24 16:00:00,Clothing,5,60.58,302.9,Germany
ORD11635,Customer_1635,2023-03-10 03:00:00,Clothing,5,473.29,2366.4500000000003,U.K.
ORD10550,Customer_550,2023-01-23 22:00:00,Books,4,69.72,278.88,United States
ORD12265,Customer_2265,2023-04-05 09:00:00,Clothing,6,420.0,2520.0,United States
ORD11227,Customer_1227,2023-02-21 03:00:00,Electronics,7,53.89,377.23,Canada
ORD12413,Customer_2413,2023-04-11 13:00:00,Books,7,233.64,1635.48,France
ORD10957,Customer_957,2023-02-09 21:00:00,Sports,8,320.93,2567.44,United Kingdom
ORD11773,Customer_1773,2023-03-15 21:00:00,Sports,4,71.54,286.16,United States
ORD12141,Customer_2141,2023-03-31 05:00:00,Books,8,318.42,2547.36,United States
ORD11008,Customer_1008,2023-02-12 00:00:00,Home,1,399.87,399.87,United States
ORD11092,Customer_1092,2023-02-15 12:00:00,Clothing,7,34.75,243.25,France
ORD12407,Customer_2407,2023-04-11 07:00:00,Electronics,8,224.67,1797.36,Germany
ORD10996,Customer_996,2023-02-11 12:00:00,Electronics,5,462.91,2314.55,U.K.
ORD11679,Customer_1679,2023-03-11 23:00:00,Books,7,450.35,3152.4500000000003,Germany
ORD10153,Customer_153,2023-01-07 09:00:00,Electronics,7,442.95,3100.65,Canada
ORD11094,Customer_1094,2023-02-15 14:00:01,Books,4,446.32,1785.28,Germany
ORD10580,Customer_580,2023-01-25 04:00:00,Home,5,382.83,1914.15,Canada
ORD11470,Customer_1470,2023-03-03 06:00:00,Clothing,2,181.88,363.76,Canada
ORD10703,Customer_703,2023-01-30 07:00:00,Home,7,254.61,1782.27,United States
ORD11212,Customer_1212,2023-02-20 12:00:00,Books,6,493.38,2960.28,United States
ORD10896,Customer_896,2023-02-07 08:00:00,Electronics,5,139.95,699.75,Canada
ORD10487,Customer_487,2023-01-21 07:00:00,Books,7,340.04,2380.28,United States
ORD10559,Customer_559,2023-01-24 07:00:00,Home,3,219.8,659.4000000000001,Germany
ORD11141,Customer_1141,2023-02-17 13:00:00,Sports,6,154.76,928.56,United States
ORD11119,Customer_1119,2023-02-16 15:00:00,Clothing,5,343.06,1715.3,France
ORD10512,Customer_512,2023-01-22 08:00:00,Electronics,8,355.73,2845.84,France
ORD10633,Customer_633,2023-01-27 09:00:00,Books,3,320.3,960.9,Canada
ORD12328,Customer_2328,2023-04-08 00:00:00,Clothing,1,165.47,165.47,France
ORD11664,Customer_1664,2023-03-11 08:00:00,Home,2,152.59,305.18,Germany
ORD11012,Customer_1012,2023-02-12 04:00:00,Sports,4,135.64,542.56,Germany
ORD11931,Customer_1931,2023-03-22 11:00:00,Sports,3,257.62,772.86,U.K.
ORD11150,Customer_1150,2023-02-17 22:00:00,Electronics,1,127.43,127.43,France
ORD10418,Customer_418,2023-01-18 10:00:01,Sports,4,151.83,607.32,U.K.
ORD10116,Customer_116,2023-01-05 20:00:00,Clothing,6,378.54,2271.24,U.K.
ORD10740,Customer_740,2023-01-31 20:00:00,Clothing,9,247.5,1254.8823322932917,United States
ORD12492,Customer_2492,2023-04-14 20:00:00,Books,6,16.16,96.96,Canada
ORD11974,Customer_1974,2023-03-24 06:00:00,Clothing,8,461.11,3688.88,France
ORD11081,Customer_1081,2023-02-15 01:00:00,Books,5,288.53,1442.65,United States
ORD11810,Customer_1810,2023-03-17 10:00:00,Clothing,2,351.41,702.82,United Kingdom
ORD10830,Customer_830,2023-02-04 14:00:00,Home,4,389.47,1557.88,United States
ORD10119,Customer_119,2023-01-05 23:00:00,Clothing,8,106.48,851.84,France
ORD10656,Customer_656,2023-01-28 08:00:00,Electronics,4,382.06,1528.24,Germany
ORD12463,Customer_2463,2023-04-13 15:00:00,Home,3,206.43,619.29,Germany
ORD12424,Customer_2424,2023-04-12 00:00:00,Sports,3,364.95,1094.85,Canada
ORD10842,Customer_842,2023-02-05 02:00:01,Electronics,2,419.84,839.68,France
ORD10635,Customer_635,2023-01-27 11:00:00,Electronics,9,270.24,2432.16,United States
ORD10369,Customer_369,2023-01-16 09:00:00,Sports,8,365.79,2926.32,Canada
ORD10268,Customer_268,2023-01-12 04:00:00,Sports,7,171.97,1203.79,France
ORD10046,Customer_46,2023-01-02 22:00:00,Clothing,2,213.33,426.66,Canada
ORD10991,Customer_991,2023-02-11 07:00:00,Books,7,300.6,2104.2000000000003,United States
ORD10876,Customer_876,2023-02-06 12:00:00,Electronics,3,202.7,608.0999999999999,Germany
ORD10773,Customer_773,2023-02-02 05:00:00,Clothing,4,97.42,389.68,United States
ORD11219,Customer_1219,2023-02-20 19:00:00,Electronics,5,469.53,2347.65,United States
ORD11126,Customer_1126,2023-02-16 22:00:00,Home,1,347.29,347.29,United States
ORD10004,Customer_4,2023-01-01 04:00:00,Sports,5,46.57,1254.8823322932917,United States
ORD11595,Customer_1595,2023-03-08 11:00:00,Sports,7,395.39,2767.73,Germany
ORD12311,Customer_2311,2023-04-07 07:00:00,Electronics,2,118.01,1254.8823322932917,United States
ORD11077,Customer_1077,2023-02-14 21:00:00,Sports,8,152.23,1217.84,United Kingdom
ORD10837,Customer_837,2023-02-04 21:00:00,Clothing,4,44.16,176.64,France
ORD10681,Customer_681,2023-01-29 09:00:00,Sports,7,177.99,1245.93,United States
ORD11715,Customer_1715,2023-03-13 11:00:00,Clothing,6,424.36,2546.16,Germany
ORD12352,Customer_2352,2023-04-09 00:00:00,Home,6,487.64,2925.84,Germany
ORD12197,Customer_2197,2023-04-02 13:00:00,Sports,9,142.01,1278.09,Canada
ORD11148,Customer_1148,2023-02-17 20:00:00,Clothing,1,448.91,448.91,Germany
ORD10574,Customer_574,2023-01-24 22:00:00,Sports,6,423.71,2542.26,Germany
ORD10050,Customer_50,2023-01-03 02:00:00,Home,7,98.45,1254.8823322932917,United Kingdom
ORD10853,Customer_853,2023-02-05 13:00:00,Clothing,7,98.0,686.0,France
ORD11982,Customer_1982,2023-03-24 14:00:00,Clothing,7,385.97,2701.79,U.K.
ORD11823,Customer_1823,2023-03-17 23:00:00,Sports,1,428.06,428.06,United Kingdom
ORD10833,Customer_833,2023-02-04 17:00:00,Electronics,3,429.44,1288.32,Canada
ORD11115,Customer_1115,2023-02-16 11:00:00,Home,4,180.12,720.48,United States
ORD11166,Customer_1166,2023-02-18 14:00:00,Sports,3,356.41,1069.23,United States
ORD11906,Customer_1906,2023-03-21 10:00:00,Clothing,1,298.18,298.18,United States
ORD10971,Customer_971,2023-02-10 11:00:00,Sports,5,498.78,2493.9,Canada
ORD10399,Customer_399,2023-01-17 15:00:00,Clothing,3,144.11,432.33,United Kingdom
ORD10019,Customer_19,2023-01-01 19:00:00,Home,9,466.01,4194.09,United States
ORD10684,Customer_684,2023-01-29 12:00:00,Books,7,294.97,2064.79,Canada
ORD10035,Customer_35,2023-01-02 11:00:00,Sports,4,65.93,263.72,France
ORD12362,Customer_2362,2023-04-09 10:00:01,Sports,1,224.45,224.45,Germany
ORD10524,Customer_524,2023-01-22 20:00:00,Sports,7,144.51,1011.57,United States
ORD10920,Customer_920,2023-02-08 08:00:00,Books,2,375.63,751.26,U.K.
ORD11841,Customer_1841,2023-03-18 17:00:00,Electronics,2,459.71,919.42,France
ORD11890,Customer_1890,2023-03-20 18:00:00,Books,5,26.98,134.9,United States
ORD10537,Customer_537,2023-01-23 09:00:00,Books,1,405.95,405.95,France
ORD11705,Customer_1705,2023-03-13 01:00:00,Books,8,12.39,1254.8823322932917,Canada
ORD10190,Customer_190,2023-01-08 22:00:01,Clothing,5,37.15,185.75,Germany
ORD10245,Customer_245,2023-01-11 05:00:00,Books,1,367.78,367.78,United States
ORD10784,Customer_784,2023-02-02 16:00:00,Sports,3,184.49,553.47,Canada
ORD11409,Customer_1409,2023-02-28 17:00:00,Electronics,9,366.45,3298.05,Canada
ORD10154,Customer_154,2023-01-07 10:00:00,Books,3,142.6,427.8,United States
ORD11686,Customer_1686,2023-03-12 06:00:00,Books,1,34.89,1254.8823322932917,United States
ORD10625,Customer_625,2023-01-27 01:00:00,Clothing,6,256.81,1540.86,Germany
ORD10638,Customer_638,2023-01-27 14:00:01,Home,1,351.32,351.32,U.K.
ORD11346,Customer_1346,2023-02-26 02:00:00,Clothing,1,209.87,209.87,Canada
ORD10569,Customer_569,2023-01-24 17:00:00,Books,8,176.27,1410.16,United Kingdom
ORD11758,Customer_1758,2023-03-15 06:00:00,Sports,9,205.83,1852.47,United States
ORD11816,Customer_1816,2023-03-17 16:00:00,Home,3,198.7,596.0999999999999,U.K.
ORD12065,Customer_2065,2023-03-28 01:00:00,Home,8,272.38,2179.04,United Kingdom
